0.545308,0.429432
0.545292,0.429419
0.545297,0.429420
0.545356,0.429525
0.545362,0.429524
0.545436,0.429810
0.545433,0.429810
0.545782,0.429889
0.545785,0.429890
0.545784,0.429890
0.545820,0.429933
0.545821,0.429931
0.545824,0.429933
0.545929,0.429938
0.545928,0.429933
0.545929,0.429938
0.545906,0.429936
0.545908,0.429931
0.545908,0.429934
0.545923,0.429932
0.545922,0.429933
0.545921,0.429933
0.545921,0.429935
0.545931,0.429932
0.545931,0.429933
0.545932,0.429932
0.545935,0.429929
0.545932,0.429932
0.545928,0.429930
0.545927,0.429931
0.545932,0.429933
0.545936,0.429932
0.545928,0.429932
0.545935,0.429933
0.532970,0.419384
0.513466,0.405158
0.518586,0.409476
0.517618,0.408457
0.525116,0.413946
0.541913,0.427007
0.542214,0.427705
0.541841,0.427410
0.542095,0.427548
0.542143,0.427532
0.541877,0.427465
0.541989,0.427488
0.542168,0.427444
0.542177,0.427447
0.542132,0.427430
0.542055,0.427381
0.542469,0.427702
0.542394,0.427637
0.542273,0.427538
0.542172,0.427440
0.541846,0.427157
0.541802,0.427113
0.541729,0.427058
0.541628,0.426981
0.541488,0.426855
0.541398,0.426794
0.541369,0.426787
0.541242,0.426675
0.541225,0.426622
0.541157,0.426543
0.541122,0.426511
0.541087,0.426470
0.540975,0.426361
0.540915,0.426302
0.540862,0.426258
0.540740,0.426143
0.540529,0.425909
0.540528,0.425921
1.000000,0.186318
1.000000,0.186295
1.000000,0.186220
1.000000,0.186197
1.000000,0.186159
1.000000,0.186134
1.000000,0.186380
1.000000,0.186347
1.000000,0.186374
1.000000,0.186345
1.000000,0.186230
1.000000,0.186225
1.000000,0.186235
1.000000,0.186227
1.000000,0.186258
1.000000,0.186246
0.785367,0.252960
0.785383,0.252977
0.785717,0.253355
0.787676,0.255966
0.787714,0.255962
0.787714,0.255962
0.787714,0.255962
0.787713,0.255962
0.787711,0.255959
0.787711,0.255959
0.787711,0.255959
0.787711,0.255959
0.787716,0.255963
0.787717,0.255962
0.787717,0.255962
0.787706,0.255948
0.787708,0.255950
0.787707,0.255950
0.787707,0.255950
0.787707,0.255950
0.787709,0.255963
0.787708,0.255962
0.787708,0.255963
0.787704,0.255953
0.787702,0.255957
0.787705,0.255953
0.787702,0.255957
0.787704,0.255953
0.787704,0.255953
0.787704,0.255953
0.787704,0.255953
0.787719,0.255943
0.787719,0.255943
0.787719,0.255943
0.787719,0.255943
0.787718,0.255943
0.787719,0.255944
0.787719,0.255944
0.787719,0.255944
0.787719,0.255944
0.787724,0.255953
0.787719,0.255953
0.787721,0.255953
0.787718,0.255952
0.787722,0.255957
0.787718,0.255953
0.787718,0.255953
0.787718,0.255953
0.787711,0.255957
0.787713,0.255954
0.787713,0.255954
0.787713,0.255954
0.787717,0.255955
0.787716,0.255954
0.787717,0.255954
0.787717,0.255954
0.787718,0.255954
0.787718,0.255954
0.787718,0.255954
0.787718,0.255954
0.787688,0.255813
0.787457,0.255795
0.787142,0.255879
0.786814,0.255798
0.786683,0.255623
0.786994,0.255854
1.000000,0.189548
1.000000,0.189945
1.000000,0.190257
1.000000,0.190362
1.000000,0.190353
1.000000,0.190362
1.000000,0.189792
1.000000,0.189874
1.000000,0.189865
1.000000,0.189852
1.000000,0.189754
1.000000,0.189664
1.000000,0.189611
1.000000,0.189574
1.000000,0.189522
1.000000,0.189538
1.000000,0.189506
1.000000,0.189446
1.000000,0.189422
1.000000,0.189364
1.000000,0.189280
1.000000,0.188780
1.000000,0.188437
1.000000,0.188620
1.000000,0.189088
1.000000,0.189469
1.000000,0.189487
1.000000,0.189474
1.000000,0.189471
1.000000,0.088609
1.000000,0.010768
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.000000
1.000000,0.008180
1.000000,0.806218
0.929036,0.999602
0.929088,0.999747
0.929061,0.999767
0.929024,0.999847
0.929090,0.999830
0.929087,0.999855
0.929156,0.999890
0.929083,0.999865
0.928960,0.999792
0.928972,0.999675
0.928960,0.999526
0.928952,0.999194
0.928874,0.998943
0.928894,0.998814
0.928886,0.998640
0.928847,0.998582
0.928738,0.998584
0.928824,0.998445
0.928831,0.998418
0.928911,0.998515
0.928835,0.998587
0.928801,0.998378
0.928804,0.998328
0.928776,0.998032
0.928716,0.997892
0.928761,0.998031
0.928769,0.997880
0.928626,0.997670
0.928740,0.997308
0.928685,0.997583
0.928627,0.997263
0.928620,0.997188
0.928609,0.996938
0.928565,0.997233
0.928648,0.997439
0.928585,0.997871
0.928621,0.997943
0.928529,0.998392
0.928582,0.998414
0.928435,0.998421
0.928395,0.998421
1.000000,0.998448
1.000000,0.998379
1.000000,0.998447
1.000000,0.998431
0.767037,0.998408
0.767029,0.998253
0.766963,0.998345
0.767209,0.998308
0.767373,0.998779
0.767151,0.998883
0.767281,0.998944
0.767533,0.999322
0.767963,0.999647
0.767782,0.999774
0.766904,0.999922
0.767148,0.999953
0.767295,0.999997
0.767167,1.000000
0.768105,1.000000
0.767626,1.000000
0.765600,1.000000
0.763873,1.000000
0.764519,1.000000
0.764767,1.000000
0.764456,1.000000
0.764770,1.000000
0.765650,1.000000
0.765136,1.000000
0.765186,1.000000
0.765963,1.000000
0.766243,1.000000
0.766051,1.000000
0.766406,1.000000
0.766373,1.000000
0.766402,1.000000
0.765286,1.000000
0.764002,1.000000
0.763753,1.000000
0.764298,1.000000
0.764831,1.000000
0.766153,1.000000
0.765846,1.000000
0.764653,1.000000
0.766129,1.000000
0.767453,1.000000
0.767454,1.000000
0.765821,1.000000
0.765857,1.000000
0.765569,1.000000
0.764608,1.000000
0.763863,1.000000
0.763459,1.000000
0.763138,1.000000
0.763026,1.000000
0.762842,1.000000
0.762866,1.000000
0.762880,1.000000
0.762978,1.000000
0.762874,1.000000
0.762680,1.000000
0.762316,1.000000
0.762365,1.000000
0.762648,1.000000
0.763657,1.000000
0.764626,1.000000
0.766993,1.000000
0.764485,1.000000
0.761213,1.000000
0.761227,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,0.999540
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,0.995680
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
0.806363,1.000000
0.806744,0.999863
0.800386,0.963915
0.800747,0.962849
0.808830,1.000000
0.806281,0.992577
0.804815,0.994246
0.805289,0.998417
0.802252,0.962936
0.804140,0.979132
0.808594,0.998957
0.808920,1.000000
0.797925,0.970937
0.796659,0.959104
0.803538,0.983998
0.816628,0.969093
0.803936,0.993283
0.803343,0.999930
0.790422,0.940915
0.781059,0.871060
0.770256,0.821329
0.807201,0.999273
0.820191,0.959978
0.803393,0.952286
0.788740,0.927481
0.794068,0.937400
0.809921,0.958075
0.807748,1.000000
0.807539,1.000000
0.805988,0.985271
0.787822,0.916150
0.813638,0.988497
0.812597,0.953560
0.815340,0.991682
0.814081,0.998398
0.801721,0.966870
0.796411,0.953416
0.804703,1.000000
0.815484,0.995662
0.817098,0.997384
0.815865,0.942680
0.813430,0.989373
0.816202,0.998694
0.806584,1.000000
0.812181,0.999969
0.804662,1.000000
0.802316,1.000000
0.807196,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,0.999825
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
0.783893,1.000000
0.784222,1.000000
0.779282,1.000000
0.778726,1.000000
0.778268,1.000000
0.777698,1.000000
0.778284,1.000000
0.779444,1.000000
0.780077,1.000000
0.785612,1.000000
0.780795,1.000000
0.780963,1.000000
0.779176,1.000000
0.780247,1.000000
0.778620,1.000000
0.777985,1.000000
0.779449,1.000000
0.781844,1.000000
0.781733,1.000000
0.779628,1.000000
0.780326,1.000000
0.780125,1.000000
0.782566,1.000000
0.781371,1.000000
0.780762,1.000000
0.780936,1.000000
0.780813,1.000000
0.780410,1.000000
0.780302,1.000000
0.780624,1.000000
0.780708,1.000000
0.780551,1.000000
0.780765,1.000000
0.781230,1.000000
0.781372,1.000000
0.780381,1.000000
0.779968,1.000000
0.779474,1.000000
0.779352,1.000000
0.779056,1.000000
0.778950,1.000000
0.778809,1.000000
0.779141,1.000000
0.779357,1.000000
0.779343,1.000000
0.779046,1.000000
0.778862,1.000000
0.778367,1.000000
0.777931,1.000000
0.778641,1.000000
0.779325,1.000000
0.779273,1.000000
0.778905,1.000000
0.778516,1.000000
0.778513,1.000000
0.778374,1.000000
0.778468,1.000000
0.778742,1.000000
0.778261,1.000000
0.777642,1.000000
0.777453,1.000000
0.777511,1.000000
0.777913,1.000000
0.779416,1.000000
0.779730,1.000000
0.778536,1.000000
0.778376,1.000000
0.778858,1.000000
0.778795,1.000000
0.778244,1.000000
0.778259,1.000000
0.777928,1.000000
0.777762,1.000000
0.777236,1.000000
0.777040,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
1.000000,1.000000
0.693989,1.000000
0.693111,1.000000
0.693087,1.000000
0.693410,1.000000
0.736349,0.999908
0.737276,0.999847
0.736345,0.991574
0.723137,0.940848
0.716729,0.917957
0.712190,0.901461
0.708730,0.895330
0.707104,0.889614
0.705013,0.884450
0.702944,0.879498
0.701282,0.875087
0.699643,0.870993
0.698492,0.866585
0.696970,0.862429
0.694887,0.858256
0.694710,0.853670
0.692923,0.849408
0.691697,0.844771
0.689735,0.840614
0.687838,0.835541
0.686770,0.831047
0.685723,0.825653
0.684178,0.821850
0.682173,0.818081
0.680523,0.814724
0.679046,0.811703
0.677805,0.809423
0.603339,0.564535
0.603379,0.564444
0.603317,0.564550
0.603269,0.564570
0.603291,0.564606
0.603238,0.564546
0.603188,0.564463
0.603132,0.564487
0.603192,0.564511
0.603054,0.564534
0.603212,0.564442
0.603268,0.564581
0.603378,0.564565
0.603196,0.564599
0.603292,0.564510
0.603361,0.564564
0.603260,0.564590
0.603343,0.564589
0.603337,0.564547
0.603329,0.564633
0.603444,0.564553
0.603307,0.564593
0.603245,0.564565
0.603254,0.564585
0.603350,0.564543
0.603265,0.564605
0.603291,0.564525
0.603293,0.564619
0.603318,0.564595
0.603344,0.564578
0.603354,0.564478
0.603311,0.564539
0.603260,0.564510
0.603263,0.564546
0.603195,0.564550
0.603215,0.564476
0.603200,0.564503
0.603246,0.564481
0.603177,0.564472
0.603320,0.564480
0.603246,0.564482
1.000000,0.438666
1.000000,0.438616
1.000000,0.438669
1.000000,0.438643
1.000000,0.438656
1.000000,0.438614
1.000000,0.438676
1.000000,0.438651
1.000000,0.438645
1.000000,0.438612
1.000000,0.438664
1.000000,0.438619
1.000000,0.438648
1.000000,0.438615
1.000000,0.438652
1.000000,0.438619
1.000000,0.438658
1.000000,0.438597
1.000000,0.438618
1.000000,0.438615
1.000000,0.438652
1.000000,0.438624
1.000000,0.438634
1.000000,0.438608
1.000000,0.438606
0.547041,0.569932
0.546978,0.569995
0.547013,0.569949
0.547093,0.569988
0.547087,0.569905
0.547052,0.569962
0.547021,0.569921
0.547015,0.569931
0.547026,0.569938
0.546978,0.569967
0.546979,0.569961
0.546995,0.569936
0.547066,0.569922
0.547015,0.569977
0.547064,0.569951
0.547015,0.569927
0.546929,0.569965
0.546913,0.569907
0.547003,0.569948
0.546949,0.569945
0.546973,0.569908
0.547056,0.569974
0.546896,0.569966
0.546993,0.569952
0.547042,0.569836
0.546938,0.569961
0.546983,0.569947
0.546966,0.569937
0.546984,0.569885
0.546977,0.569917
0.547023,0.569901
0.546965,0.569897
0.547019,0.569907
0.547054,0.569904
0.547011,0.569949
0.547007,0.569936
0.547098,0.569875
0.547056,0.569935
0.547141,0.569933
0.547141,0.569968
0.547146,0.569861
0.547006,0.569968
0.547079,0.569912
0.546984,0.569991
0.546958,0.569942
0.546934,0.569990
0.547032,0.569955
0.547010,0.569959
0.546998,0.569906
0.546924,0.569902
0.546992,0.569948
0.546952,0.569919
0.547014,0.569927
0.547009,0.569944
0.547002,0.569935
0.547003,0.569945
0.546991,0.569893
0.546913,0.569983
0.546986,0.569922
0.546974,0.569921
0.546916,0.569938
0.546909,0.569950
0.546882,0.569950
0.546898,0.569949
0.546930,0.569892
1.000000,0.438701
1.000000,0.438645
1.000000,0.438678
1.000000,0.438637
1.000000,0.438682
0.894857,0.485638
0.894816,0.485662
0.894848,0.485579
0.894838,0.485634
0.894812,0.485644
0.894813,0.485655
0.894882,0.485589
0.894893,0.485602
0.894896,0.485604
0.894878,0.485602
0.894910,0.485591
0.894854,0.485616
0.894879,0.485615
0.894934,0.485601
0.894865,0.485617
0.894854,0.485613
0.894850,0.485612
0.894881,0.485601
0.894867,0.485608
0.894823,0.485633
0.894905,0.485622
0.894834,0.485633
0.894853,0.485615
0.894908,0.485597
0.894858,0.485604
0.894861,0.485605
0.894862,0.485583
0.894856,0.485616
1.000000,0.438601
1.000000,0.438626
1.000000,0.438616
1.000000,0.438654
1.000000,0.438629
1.000000,0.438660
1.000000,0.438626
1.000000,0.438655
0.771800,0.513175
0.771814,0.513200
0.771891,0.513153
0.771804,0.513229
0.747086,0.531612
0.747159,0.531535
0.747301,0.531754
0.747284,0.532126
0.747358,0.532124
0.747452,0.532032
0.747400,0.531692
0.747407,0.532063
0.747396,0.531790
0.747473,0.532032
0.747411,0.531567
0.747481,0.531949
0.747505,0.531927
0.747599,0.532079
0.747344,0.531611
0.747477,0.532089
0.747504,0.532060
0.747454,0.532132
0.747333,0.531692
0.747368,0.531946
0.747435,0.532079
0.747392,0.532183
0.747504,0.531886
0.747421,0.531853
0.747626,0.532087
0.747447,0.531957
0.747358,0.531597
0.747365,0.532022
0.747469,0.531898
0.747358,0.532057
0.747240,0.531470
0.747382,0.531668
0.747463,0.531821
0.747331,0.531656
0.747386,0.531490
0.747411,0.531866
0.747444,0.531773
0.747421,0.531694
0.747249,0.531410
0.747299,0.531837
0.747491,0.532015
0.747383,0.531773
0.747359,0.531715
1.000000,0.519923
1.000000,0.520075
1.000000,0.520010
1.000000,0.519972
1.000000,0.520193
1.000000,0.520063
1.000000,0.519675
1.000000,0.522765
1.000000,0.523556
1.000000,0.523278
1.000000,0.527557
1.000000,0.527161
1.000000,0.527702
1.000000,0.535334
1.000000,0.534934
1.000000,0.534935
1.000000,0.536923
1.000000,0.536748
1.000000,0.536783
1.000000,0.549489
1.000000,0.550081
1.000000,0.549906
1.000000,0.550082
1.000000,0.549473
1.000000,0.550149
0.721907,0.557903
0.721754,0.557750
0.721605,0.557395
0.721939,0.558030
0.721783,0.557597
0.822209,0.950712
0.822249,0.950795
0.822225,0.951052
0.822171,0.951200
0.822269,0.951438
0.822201,0.951013
0.822153,0.951004
0.822156,0.951309
0.822072,0.950725
0.822134,0.950668
0.822127,0.951054
0.822086,0.950980
0.822081,0.950780
0.822094,0.950696
0.822073,0.950721
0.822052,0.950588
0.822032,0.950801
0.821933,0.950356
0.822133,0.951055
0.822067,0.950591
0.822033,0.950311
0.822052,0.950534
0.822100,0.950688
0.822065,0.951022
0.822076,0.950753
0.822153,0.951015
0.822102,0.950723
0.822049,0.950721
0.822041,0.950498
0.822098,0.950582
0.822120,0.950615
0.822210,0.950696
0.822087,0.950679
0.822112,0.950874
0.822112,0.950905
0.822074,0.950915
0.822104,0.950860
0.822076,0.950655
0.821996,0.950425
0.822152,0.951252
0.822077,0.950974
0.822088,0.950557
0.822073,0.950730
0.822153,0.951222
0.822044,0.950687
0.822070,0.950443
0.822104,0.950715
0.822160,0.951150
1.000000,0.951937
1.000000,0.951705
1.000000,0.951974
1.000000,0.951779
1.000000,0.951643
1.000000,0.951681
1.000000,0.951608
1.000000,0.951711
1.000000,0.951651
1.000000,0.952026
0.892368,0.949794
0.892413,0.949750
0.892413,0.949586
0.892396,0.949786
0.892410,0.949818
0.892418,0.949991
0.892444,0.949875
0.892465,0.949817
0.892531,0.949968
0.892534,0.950375
0.892448,0.949960
0.892514,0.949847
0.892551,0.949873
0.892487,0.949968
0.892515,0.950229
0.892439,0.949916
0.892404,0.949579
0.892533,0.950407
0.892459,0.950090
0.892443,0.949744
0.892496,0.950030
0.892442,0.949562
0.892409,0.949540
0.892460,0.949768
0.892489,0.950014
0.892458,0.950072
0.892397,0.949605
0.892425,0.949781
0.892450,0.949870
0.892428,0.950134
0.892404,0.949763
0.892428,0.949975
0.892400,0.949876
0.892426,0.949913
0.892421,0.949803
0.892434,0.949944
0.892468,0.949860
0.892466,0.950272
0.892466,0.949764
0.892450,0.949818
0.892430,0.950117
0.892460,0.950236
0.892427,0.949842
0.892410,0.949684
0.892452,0.949785
0.892473,0.950141
0.892388,0.949760
0.892478,0.949734
0.892385,0.949750
0.892391,0.949898
0.892495,0.949975
0.892443,0.949694
0.892436,0.949938
0.892480,0.949574
0.892468,0.949766
0.897972,0.999972
0.897970,0.999987
0.897992,0.999987
0.897940,0.999993
0.897995,0.999993
0.897988,0.999987
0.897972,0.999992
0.898014,0.999993
0.897930,0.999987
0.897996,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999996
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.999985
1.000000,0.999987
1.000000,0.999992
1.000000,0.999992
1.000000,0.999976
1.000000,0.999974
1.000000,0.999972
0.939335,0.999987
0.939302,0.999987
0.939278,0.999987
0.939318,0.999987
0.939304,0.999987
0.939328,0.999987
0.939255,0.999987
0.939280,0.999987
0.939370,0.999987
0.939299,0.999987
0.939240,0.999987
0.939339,0.999987
0.939363,0.999987
0.939314,0.999987
0.939324,0.999996
0.939332,0.999987
0.939293,0.999987
0.939340,0.999987
0.939281,0.999996
0.939247,0.999991
0.939278,0.999990
0.939273,0.999991
0.939261,0.999992
0.939307,0.999992
1.000000,0.999996
1.000000,0.999987
1.000000,0.999996
1.000000,0.999987
1.000000,0.999996
1.000000,0.999996
1.000000,0.999996
1.000000,0.999987
1.000000,0.999968
1.000000,0.999987
1.000000,0.999987
1.000000,0.999987
1.000000,0.952266
1.000000,0.952610
0.956707,0.951747
0.956678,0.951437
0.956661,0.951367
0.956625,0.951493
0.956633,0.951752
0.956616,0.951737
0.956698,0.951396
0.956695,0.951610
0.956667,0.951402
0.956735,0.951142
0.956750,0.951400
0.956762,0.951123
0.956597,0.951189
0.956579,0.950681
0.956591,0.951401
0.956583,0.951130
0.956591,0.951417
0.956537,0.950418
0.956556,0.951158
0.956569,0.951185
0.956534,0.950835
0.956525,0.950837
0.956586,0.951095
0.956572,0.951068
0.956553,0.951007
0.956565,0.950807
0.956559,0.950600
0.956538,0.950920
0.956516,0.950891
0.956569,0.951157
0.956587,0.950852
0.956594,0.950972
0.956582,0.951100
0.956549,0.950718
1.000000,0.951241
1.000000,0.951202
1.000000,0.951235
1.000000,0.950935
0.805405,0.950171
0.805461,0.950167
0.805405,0.950073
0.805473,0.950059
0.805491,0.950353
0.805430,0.950136
0.805393,0.949987
0.805392,0.950058
0.805358,0.950047
0.805406,0.950261
0.805313,0.950065
0.805433,0.950084
0.805430,0.950222
0.805524,0.950422
0.805436,0.950231
0.805413,0.950193
0.805402,0.950063
0.805420,0.950342
0.805385,0.949959
0.805366,0.950105
0.805363,0.950285
0.805393,0.950382
0.805420,0.950155
0.805479,0.950538
0.805420,0.950210
0.805397,0.950383
0.805402,0.950325
0.805407,0.950273
0.805508,0.950250
0.805450,0.950151
0.805475,0.950275
0.805397,0.950054
0.805418,0.950309
0.805480,0.950474
0.805455,0.950204
0.805457,0.950276
0.805408,0.950135
0.805479,0.950342
0.805386,0.950144
0.805431,0.949993
0.805401,0.950290
0.805451,0.950402
0.805335,0.949902
0.805411,0.950151
0.805413,0.950347
0.805462,0.950523
0.805366,0.950121
0.805434,0.950322
0.805398,0.950295
0.805426,0.950242
0.805398,0.950344
1.000000,0.951283
1.000000,0.951092
1.000000,0.951579
1.000000,0.951212
0.732025,0.955760
0.731962,0.955868
0.732021,0.956053
0.731982,0.955822
0.731973,0.955737
0.732024,0.955870
0.731937,0.955790
0.732118,0.956063
0.732037,0.955845
0.732016,0.956050
0.731995,0.955711
0.732129,0.955924
0.732132,0.955749
0.732108,0.955992
0.732198,0.956196
0.732084,0.955716
0.732132,0.955593
0.732121,0.955777
0.732124,0.955899
0.732076,0.955755
0.732089,0.955584
0.732191,0.956060
0.732148,0.955904
0.732069,0.955691
0.732175,0.956091
0.732131,0.955834
0.732149,0.955848
0.732070,0.955629
0.732154,0.955850
0.732125,0.955633
0.732235,0.955855
0.732090,0.955709
0.732105,0.955609
0.732152,0.955881
0.732120,0.955867
0.732145,0.955792
0.732334,0.955977
0.732221,0.955955
0.732123,0.955867
0.732268,0.956296
0.732238,0.955613
0.732327,0.956207
0.732408,0.955978
0.732257,0.956081
0.732198,0.955788
0.732335,0.956240
0.732238,0.956031
0.732200,0.955884
0.732146,0.955538
0.732175,0.955815
0.732292,0.956010
0.732189,0.955918
0.732158,0.955603
0.732253,0.955995
0.732189,0.955754
0.732185,0.955801
0.732142,0.955449
0.732212,0.955765
0.732327,0.956103
0.732111,0.955660
0.732234,0.955712
0.732272,0.955737
0.732236,0.955816
0.732172,0.955823
0.732143,0.955527
0.732255,0.955764
0.732216,0.955766
0.732286,0.955720
1.000000,0.951325
1.000000,0.951327
1.000000,0.951323
1.000000,0.951345
1.000000,0.950463
1.000000,0.951460
1.000000,0.951243
0.703382,0.962679
0.703318,0.962364
0.703251,0.962489
0.703218,0.962619
0.703351,0.962450
0.714893,0.991270
0.714791,0.991307
0.714834,0.991391
0.714821,0.991222
0.714832,0.991247
0.714748,0.991316
0.714788,0.991311
0.714789,0.991401
0.714794,0.991272
0.714802,0.991278
0.714810,0.991225
0.714939,0.991281
0.714818,0.991253
0.714790,0.991284
0.714970,0.991312
0.714853,0.991285
0.714880,0.991248
0.714849,0.991369
0.714884,0.991311
0.714835,0.991337
0.714813,0.991260
0.714856,0.991302
0.714983,0.991329
0.714833,0.991294
0.714816,0.991283
0.714756,0.991284
0.714826,0.991281
0.714785,0.991270
0.714889,0.991281
0.714833,0.991309
0.714893,0.991306
0.714849,0.991329
0.714769,0.991265
0.714819,0.991303
0.714935,0.991303
0.714831,0.991302
0.714823,0.991220
0.714794,0.991367
0.714909,0.991361
0.714803,0.991399
0.714848,0.991243
0.714790,0.991331
0.714776,0.991313
0.714867,0.991325
0.714843,0.991257
0.714868,0.991299
0.714758,0.991282
0.714840,0.991291
0.714808,0.991265
0.714921,0.991275
0.714747,0.991273
0.714737,0.991231
0.714891,0.991211
0.714812,0.991341
0.714840,0.991373
0.714798,0.991386
0.714879,0.991264
0.714778,0.991299
0.714842,0.991216
0.714857,0.991268
0.714831,0.991267
0.714745,0.991292
0.714849,0.991272
0.714832,0.991279
0.714872,0.991252
0.714875,0.991262
0.714893,0.991262
0.714811,0.991294
0.714863,0.991253
0.714809,0.991277
0.714779,0.991253
0.714828,0.991248
0.714926,0.991256
0.714896,0.991274
0.714719,0.991269
0.714876,0.991286
0.714845,0.991193
0.714847,0.991311
0.714918,0.991302
0.714840,0.991276
0.714907,0.991307
0.714822,0.991299
0.714884,0.991261
0.714874,0.991306
0.714847,0.991243
0.714893,0.991338
0.714821,0.991317
0.714817,0.991325
0.714853,0.991290
0.714877,0.991373
0.714853,0.991348
