1,6.0143,0.0002777,71.129,0.99999,361
2,10.246,0.0059207,44.553,0.99648,598
3,49.896,0.00034036,69.361,0.99999,3066
4,10.69,0.013237,37.564,0.9859,596
5,55.673,0.0047975,46.38,0.99114,2916
