1,3.3539,0.00020023,73.97,0.99997,277
2,9.6825,0.0059293,44.54,0.9965,722
3,53.79,0.00017065,75.358,1,4154
4,3.0239,0.013333,37.501,0.98585,259
5,11.614,0.0047875,46.398,0.99117,969
