1,3.633,0.00020014,73.973,0.99997,281
2,9.7531,0.0059291,44.54,0.9965,729
3,49.576,0.00021755,73.249,1,3720
4,3.2753,0.013345,37.493,0.98584,259
5,14.222,0.0047852,46.402,0.99117,1001
